	id	pSentiment
19573	"2863_1"	0
19574	"3937_8"	1
19575	"2796_10"	1
19576	"9056_8"	1
19577	"1830_8"	1
19578	"6331_3"	0
19579	"8199_2"	0
19580	"9222_4"	0
19581	"5591_2"	0
19582	"5765_9"	1
19583	"2177_8"	1
19584	"9015_4"	0
19585	"393_8"	1
19586	"2304_9"	1
19587	"2897_4"	0
19588	"6438_1"	0
19589	"7733_1"	0
19590	"12129_7"	1
19591	"9738_8"	1
19592	"3982_1"	0
19593	"2917_7"	1
19594	"11448_2"	0
19595	"10581_10"	1
19596	"4880_4"	0
19597	"3128_9"	1
19598	"4309_8"	1
19599	"10097_1"	0
19600	"5894_4"	0
19601	"5414_2"	0
19602	"8511_10"	1
19603	"11504_8"	1
19604	"7691_2"	0
19605	"3466_7"	1
19606	"6392_3"	0
19607	"9641_9"	1
19608	"4256_4"	0
19609	"8840_10"	1
19610	"7542_2"	0
19611	"3842_7"	1
19612	"3345_1"	0
19613	"5581_4"	0
19614	"5104_10"	1
19615	"2958_1"	0
19616	"10081_1"	0
19617	"3461_2"	0
19618	"10602_4"	0
19619	"3715_7"	1
19620	"3085_10"	1
19621	"914_3"	0
19622	"5908_2"	0
19623	"3230_4"	0
19624	"9447_8"	1
19625	"8774_4"	0
19626	"5382_7"	1
19627	"5030_9"	1
19628	"51_10"	1
19629	"10171_3"	0
19630	"6933_9"	1
19631	"9761_10"	1
19632	"6411_10"	1
19633	"7189_4"	0
19634	"3563_8"	1
19635	"8771_7"	1
19636	"8327_9"	1
19637	"825_10"	1
19638	"10130_10"	1
19639	"2919_1"	0
19640	"4231_7"	1
19641	"2837_8"	1
19642	"7907_3"	0
19643	"11568_7"	1
19644	"1739_10"	1
19645	"4213_1"	0
19646	"7865_3"	0
19647	"11418_7"	1
19648	"10578_7"	1
19649	"12324_10"	1
19650	"1464_4"	0
19651	"1110_9"	1
19652	"10357_8"	1
19653	"514_10"	1
19654	"10305_4"	0
19655	"7682_8"	1
19656	"5686_9"	1
19657	"6169_10"	1
19658	"7757_9"	1
19659	"9378_9"	1
19660	"3222_4"	0
19661	"12385_7"	1
19662	"5250_10"	1
19663	"7066_8"	1
19664	"9006_7"	1
19665	"4313_4"	0
19666	"8331_4"	0
19667	"2728_3"	0
19668	"122_1"	0
19669	"7081_2"	0
19670	"7250_8"	1
19671	"4486_7"	1
19672	"8515_2"	0
19673	"2669_1"	0
19674	"7076_10"	1
19675	"10854_4"	0
19676	"1040_1"	0
19677	"9795_7"	1
19678	"1664_10"	1
19679	"6483_1"	0
19680	"8147_4"	0
19681	"7068_3"	0
19682	"4281_10"	1
19683	"5513_7"	1
19684	"3213_10"	1
19685	"2638_1"	0
19686	"11532_3"	0
19687	"3584_4"	0
19688	"9315_7"	1
19689	"1362_4"	0
19690	"11277_1"	0
19691	"3425_1"	0
19692	"6307_3"	0
19693	"453_3"	0
19694	"7937_2"	0
19695	"92_9"	1
19696	"5829_10"	1
19697	"741_1"	0
19698	"9891_1"	0
19699	"2925_1"	0
19700	"4672_3"	0
19701	"6592_10"	1
19702	"1651_2"	0
19703	"8966_1"	0
19704	"8431_9"	1
19705	"1516_7"	1
19706	"274_2"	0
19707	"9852_7"	1
19708	"10469_1"	0
19709	"12355_2"	0
19710	"380_10"	1
19711	"3226_10"	1
19712	"12437_1"	0
19713	"8482_1"	0
19714	"4185_8"	1
19715	"5444_1"	0
19716	"1974_4"	0
19717	"5820_7"	1
19718	"1506_7"	1
19719	"12097_4"	0
19720	"9032_8"	1
19721	"9204_10"	1
19722	"6847_3"	0
19723	"9173_1"	0
19724	"2503_1"	0
19725	"9389_4"	0
19726	"12186_1"	0
19727	"2223_8"	1
19728	"8865_4"	0
19729	"1892_8"	1
19730	"0_9"	1
19731	"4042_7"	1
19732	"3848_8"	1
19733	"11142_1"	0
19734	"2946_10"	1
19735	"9671_10"	1
19736	"6459_3"	0
19737	"6641_1"	0
19738	"1266_8"	1
19739	"2983_2"	0
19740	"2915_1"	0
19741	"11834_7"	1
19742	"1795_2"	0
19743	"7789_3"	0
19744	"6981_9"	1
19745	"11325_4"	0
19746	"1721_1"	0
19747	"1205_3"	0
19748	"8069_8"	1
19749	"8_7"	1
19750	"6329_1"	0
19751	"5412_2"	0
19752	"889_10"	1
19753	"8521_10"	1
19754	"125_1"	0
19755	"5450_1"	0
19756	"5900_4"	0
19757	"4460_9"	1
19758	"4652_9"	1
19759	"8444_1"	0
19760	"7353_1"	0
19761	"8626_1"	0
19762	"2640_2"	0
19763	"12277_3"	0
19764	"8734_1"	0
19765	"3043_1"	0
19766	"7165_10"	1
19767	"8173_1"	0
19768	"11027_4"	0
19769	"12108_9"	1
19770	"6221_3"	0
19771	"1836_2"	0
19772	"8963_8"	1
19773	"7826_8"	1
19774	"5445_10"	1
19775	"6722_2"	0
19776	"8908_10"	1
19777	"3698_10"	1
19778	"7693_9"	1
19779	"10443_3"	0
19780	"4237_10"	1
19781	"285_10"	1
19782	"2007_7"	1
19783	"5999_7"	1
19784	"11701_3"	0
19785	"4352_10"	1
19786	"8150_10"	1
19787	"4846_7"	1
19788	"2898_1"	0
19789	"12286_7"	1
19790	"9532_10"	1
19791	"11471_3"	0
19792	"3992_2"	0
19793	"3806_4"	0
19794	"2165_7"	1
19795	"1879_10"	1
19796	"11830_9"	1
19797	"1545_10"	1
19798	"11067_2"	0
19799	"11853_7"	1
19800	"9160_1"	0
19801	"12460_7"	1
19802	"10122_7"	1
19803	"3172_2"	0
19804	"4444_10"	1
19805	"6929_8"	1
19806	"12059_3"	0
19807	"10165_7"	1
19808	"10270_1"	0
19809	"5945_10"	1
19810	"9284_8"	1
19811	"970_10"	1
19812	"4775_3"	0
19813	"4894_2"	0
19814	"11472_7"	1
19815	"5537_10"	1
19816	"2646_3"	0
19817	"1510_3"	0
19818	"7643_4"	0
19819	"4651_3"	0
19820	"11253_1"	0
19821	"1424_10"	1
19822	"11257_7"	1
19823	"3858_10"	1
19824	"3920_9"	1
19825	"10208_7"	1
19826	"7503_7"	1
19827	"10250_10"	1
19828	"11897_9"	1
19829	"6692_9"	1
19830	"2987_10"	1
19831	"1374_1"	0
19832	"5196_4"	0
19833	"10619_1"	0
19834	"11870_1"	0
19835	"11226_4"	0
19836	"10199_7"	1
19837	"1952_8"	1
19838	"10143_8"	1
19839	"8514_7"	1
19840	"10729_8"	1
19841	"9585_10"	1
19842	"958_9"	1
19843	"11610_10"	1
19844	"5989_7"	1
19845	"8973_3"	0
19846	"11714_10"	1
19847	"9661_8"	1
19848	"2194_3"	0
19849	"10444_1"	0
19850	"9861_10"	1
19851	"4397_3"	0
19852	"8112_1"	0
19853	"11344_3"	0
19854	"5506_10"	1
19855	"5593_10"	1
19856	"749_10"	1
19857	"2558_10"	1
19858	"963_4"	0
19859	"11947_9"	1
19860	"990_9"	1
19861	"967_3"	0
19862	"551_1"	0
19863	"6457_4"	0
19864	"6465_4"	0
19865	"2132_4"	0
19866	"5094_8"	1
19867	"1746_1"	0
19868	"11227_1"	0
19869	"5229_10"	1
19870	"12257_8"	1
19871	"6569_7"	1
19872	"10468_1"	0
19873	"1115_9"	1
19874	"6798_9"	1
19875	"6003_8"	1
19876	"11266_1"	0
19877	"7363_9"	1
19878	"3918_10"	1
19879	"6254_3"	0
19880	"8842_9"	1
19881	"7238_9"	1
19882	"10045_1"	0
19883	"6907_8"	1
19884	"2359_1"	0
19885	"928_10"	1
19886	"803_4"	0
19887	"10647_8"	1
19888	"7321_2"	0
19889	"12440_1"	0
19890	"206_10"	1
19891	"2530_2"	0
19892	"8632_4"	0
19893	"5488_2"	0
19894	"2474_1"	0
19895	"3044_7"	1
19896	"6035_10"	1
19897	"4115_8"	1
19898	"4654_2"	0
19899	"12218_1"	0
19900	"863_2"	0
19901	"6353_1"	0
19902	"8958_10"	1
19903	"9800_9"	1
19904	"7187_8"	1
19905	"6652_3"	0
19906	"3198_3"	0
19907	"4260_9"	1
19908	"11371_10"	1
19909	"9063_8"	1
19910	"2936_3"	0
19911	"6459_10"	1
19912	"878_7"	1
19913	"8903_3"	0
19914	"5347_7"	1
19915	"5508_10"	1
19916	"3795_1"	0
19917	"11065_8"	1
19918	"10291_4"	0
19919	"4869_10"	1
19920	"10547_9"	1
19921	"11758_7"	1
19922	"3302_10"	1
19923	"7192_1"	0
19924	"659_10"	1
19925	"11042_7"	1
19926	"11040_2"	0
19927	"12079_2"	0
19928	"6938_4"	0
19929	"3723_1"	0
19930	"12207_1"	0
19931	"8692_2"	0
19932	"10524_4"	0
19933	"8032_10"	1
19934	"10285_10"	1
19935	"2205_8"	1
19936	"3682_8"	1
19937	"5945_1"	0
19938	"5031_3"	0
19939	"2371_8"	1
19940	"1151_1"	0
19941	"9323_10"	1
19942	"1116_3"	0
19943	"1493_1"	0
19944	"3691_3"	0
19945	"12248_4"	0
19946	"8708_3"	0
19947	"7449_1"	0
19948	"1662_7"	1
19949	"933_10"	1
19950	"10127_1"	0
19951	"7233_4"	0
19952	"9063_2"	0
19953	"9878_7"	1
19954	"1984_1"	0
19955	"2082_10"	1
19956	"3450_7"	1
19957	"10342_2"	0
19958	"2129_8"	1
19959	"2235_1"	0
19960	"4975_1"	0
19961	"7406_2"	0
19962	"505_2"	0
19963	"11338_3"	0
19964	"10624_7"	1
19965	"10624_1"	0
19966	"4147_8"	1
19967	"711_4"	0
19968	"7963_9"	1
19969	"10519_1"	0
19970	"12259_1"	0
19971	"11777_9"	1
19972	"11548_4"	0
19973	"6442_9"	1
19974	"2262_1"	0
19975	"4432_2"	0
19976	"1245_2"	0
19977	"11748_8"	1
19978	"6422_7"	1
19979	"9219_10"	1
19980	"10183_1"	0
19981	"6871_4"	0
19982	"2933_3"	0
19983	"12057_1"	0
19984	"3621_1"	0
19985	"12132_10"	1
19986	"12132_4"	0
19987	"4159_1"	0
19988	"12429_1"	0
19989	"4330_1"	0
19990	"2932_4"	0
19991	"443_10"	1
19992	"3388_7"	1
19993	"9572_8"	1
19994	"8524_10"	1
19995	"6452_1"	0
19996	"5409_10"	1
19997	"525_1"	0
19998	"6846_1"	0
19999	"2828_3"	0
20000	"3862_4"	0
20001	"674_10"	1
20002	"8828_10"	1
20003	"2963_8"	1
20004	"2483_1"	0
20005	"9159_1"	0
20006	"1073_2"	0
20007	"6684_1"	0
20008	"5923_7"	1
20009	"6352_2"	0
20010	"9919_9"	1
20011	"9407_4"	0
20012	"5561_3"	0
20013	"2093_3"	0
20014	"6668_2"	0
20015	"5215_2"	0
20016	"8561_3"	0
20017	"6488_10"	1
20018	"1945_8"	1
20019	"6712_2"	0
20020	"7986_4"	0
20021	"1269_2"	0
20022	"8146_10"	1
20023	"8560_1"	0
20024	"7747_1"	0
20025	"8420_9"	1
20026	"2475_3"	0
20027	"5466_8"	1
20028	"2386_8"	1
20029	"8059_10"	1
20030	"793_2"	0
20031	"6326_10"	1
20032	"6742_4"	0
20033	"4391_8"	1
20034	"10517_8"	1
20035	"10009_1"	0
20036	"2860_9"	1
20037	"359_8"	1
20038	"2469_10"	1
20039	"8962_9"	1
20040	"4297_1"	0
20041	"2341_8"	1
20042	"820_10"	1
20043	"8721_1"	0
20044	"1806_4"	0
20045	"5209_8"	1
20046	"8388_1"	0
20047	"1213_10"	1
20048	"5278_7"	1
20049	"3625_2"	0
20050	"1937_10"	1
20051	"4095_8"	1
20052	"6804_1"	0
20053	"9596_1"	0
20054	"8178_8"	1
20055	"10774_8"	1
20056	"154_8"	1
20057	"5309_1"	0
20058	"8411_7"	1
20059	"9909_7"	1
20060	"1005_3"	0
20061	"4712_7"	1
20062	"7088_1"	0
20063	"2992_7"	1
20064	"3971_8"	1
20065	"9476_4"	0
20066	"2344_9"	1
20067	"9283_8"	1
20068	"3849_4"	0
20069	"11415_8"	1
20070	"8647_1"	0
20071	"6777_4"	0
20072	"504_8"	1
20073	"5661_2"	0
20074	"12209_7"	1
20075	"583_8"	1
20076	"6467_7"	1
20077	"5882_1"	0
20078	"10002_1"	0
20079	"9750_10"	1
20080	"7790_9"	1
20081	"2222_10"	1
20082	"9326_2"	0
20083	"5224_10"	1
20084	"10617_8"	1
20085	"11021_1"	0
20086	"4297_9"	1
20087	"10383_2"	0
20088	"7224_8"	1
20089	"9743_1"	0
20090	"5823_10"	1
20091	"244_4"	0
20092	"10251_10"	1
20093	"3113_1"	0
20094	"5605_7"	1
20095	"6955_1"	0
20096	"12262_3"	0
20097	"9977_4"	0
20098	"8143_10"	1
20099	"11996_1"	0
20100	"3636_8"	1
20101	"2761_1"	0
20102	"11312_9"	1
20103	"6479_10"	1
20104	"7837_4"	0
20105	"8338_3"	0
20106	"1045_8"	1
20107	"6539_1"	0
20108	"3955_1"	0
20109	"11891_9"	1
20110	"7387_7"	1
20111	"12253_9"	1
20112	"10852_10"	1
20113	"8845_3"	0
20114	"9964_10"	1
20115	"352_10"	1
20116	"959_4"	0
20117	"10975_3"	0
20118	"966_2"	0
20119	"7924_9"	1
20120	"9400_8"	1
20121	"7732_4"	0
20122	"4722_1"	0
20123	"11726_9"	1
20124	"377_1"	0
20125	"4627_7"	1
20126	"883_9"	1
20127	"10166_2"	0
20128	"11728_2"	0
20129	"10159_7"	1
20130	"147_4"	0
20131	"2175_1"	0
20132	"1958_4"	0
20133	"2901_1"	0
20134	"10859_4"	0
20135	"12188_4"	0
20136	"4504_9"	1
20137	"11340_4"	0
20138	"1372_7"	1
20139	"8609_3"	0
20140	"1734_2"	0
20141	"11336_7"	1
20142	"6497_1"	0
20143	"4452_4"	0
20144	"10367_4"	0
20145	"3724_1"	0
20146	"4499_9"	1
20147	"6082_9"	1
20148	"4392_9"	1
20149	"12012_2"	0
20150	"3976_10"	1
20151	"11157_3"	0
20152	"2536_1"	0
20153	"5789_9"	1
20154	"797_1"	0
20155	"1010_10"	1
20156	"6634_2"	0
20157	"11343_4"	0
20158	"7284_8"	1
20159	"5075_7"	1
20160	"7908_2"	0
20161	"8319_10"	1
20162	"7273_8"	1
20163	"5620_3"	0
20164	"518_3"	0
20165	"27_1"	0
20166	"1657_9"	1
20167	"8978_10"	1
20168	"4090_3"	0
20169	"11498_7"	1
20170	"276_2"	0
20171	"5927_4"	0
20172	"10835_10"	1
20173	"7222_8"	1
20174	"7928_4"	0
20175	"9030_10"	1
20176	"8621_10"	1
20177	"2433_8"	1
20178	"1868_1"	0
20179	"6751_8"	1
20180	"10153_9"	1
20181	"2092_3"	0
20182	"9103_1"	0
20183	"2371_3"	0
20184	"11106_1"	0
20185	"5198_7"	1
20186	"8664_1"	0
20187	"1300_1"	0
20188	"4088_1"	0
20189	"4396_10"	1
20190	"10463_10"	1
20191	"9496_10"	1
20192	"11291_10"	1
20193	"7566_1"	0
20194	"7561_2"	0
20195	"1014_9"	1
20196	"8320_8"	1
20197	"5301_8"	1
20198	"10318_7"	1
20199	"4924_7"	1
20200	"12162_8"	1
20201	"11404_10"	1
20202	"2803_10"	1
20203	"11863_10"	1
20204	"11943_1"	0
20205	"11031_8"	1
20206	"9897_4"	0
20207	"6747_8"	1
20208	"3291_8"	1
20209	"7145_1"	0
20210	"3957_10"	1
20211	"4702_1"	0
20212	"9869_3"	0
20213	"9194_9"	1
20214	"5138_10"	1
20215	"9314_10"	1
20216	"1964_7"	1
20217	"1907_2"	0
20218	"208_9"	1
20219	"5853_10"	1
20220	"7588_8"	1
20221	"1367_1"	0
20222	"6787_9"	1
20223	"10231_1"	0
20224	"10454_1"	0
20225	"11945_3"	0
20226	"5854_1"	0
20227	"5091_1"	0
20228	"10792_9"	1
20229	"10507_10"	1
20230	"5898_8"	1
20231	"9651_3"	0
20232	"11880_10"	1
20233	"10380_4"	0
20234	"942_2"	0
20235	"7579_8"	1
20236	"8493_1"	0
20237	"6654_1"	0
20238	"9291_7"	1
20239	"12371_1"	0
20240	"7143_2"	0
20241	"12465_9"	1
20242	"3116_2"	0
20243	"7378_4"	0
20244	"4677_9"	1
20245	"11501_8"	1
20246	"420_7"	1
20247	"2836_1"	0
20248	"9234_4"	0
20249	"11963_10"	1
20250	"1955_1"	0
20251	"2439_2"	0
20252	"168_1"	0
20253	"11300_4"	0
20254	"2626_4"	0
20255	"4395_10"	1
20256	"3981_10"	1
20257	"12415_8"	1
20258	"11810_7"	1
20259	"4600_10"	1
20260	"399_2"	0
20261	"6136_2"	0
20262	"2267_8"	1
20263	"7337_10"	1
20264	"8687_2"	0
20265	"12339_4"	0
20266	"9648_8"	1
20267	"3024_1"	0
20268	"909_8"	1
20269	"3590_1"	0
20270	"4328_3"	0
20271	"7940_7"	1
20272	"12083_3"	0
20273	"9534_10"	1
20274	"11613_2"	0
20275	"8344_10"	1
20276	"10962_3"	0
20277	"8902_7"	1
20278	"7389_10"	1
20279	"8085_7"	1
20280	"1823_1"	0
20281	"8468_3"	0
20282	"11941_8"	1
20283	"5282_4"	0
20284	"8359_4"	0
20285	"8939_1"	0
20286	"6201_1"	0
20287	"6712_9"	1
20288	"191_3"	0
20289	"1451_2"	0
20290	"5216_8"	1
20291	"10923_1"	0
20292	"12032_8"	1
20293	"4357_10"	1
20294	"7754_2"	0
20295	"5274_3"	0
20296	"4053_8"	1
20297	"8448_10"	1
20298	"2054_9"	1
20299	"9500_7"	1
20300	"10693_8"	1
20301	"11694_7"	1
20302	"2022_4"	0
20303	"3410_3"	0
20304	"758_2"	0
20305	"1793_4"	0
20306	"1840_10"	1
20307	"7570_10"	1
20308	"8172_1"	0
20309	"2038_7"	1
20310	"3246_4"	0
20311	"1963_4"	0
20312	"6434_3"	0
20313	"10696_7"	1
20314	"12018_3"	0
20315	"8470_2"	0
20316	"2317_1"	0
20317	"7101_2"	0
20318	"10160_4"	0
20319	"7010_10"	1
20320	"8522_2"	0
20321	"324_1"	0
20322	"930_7"	1
20323	"7007_8"	1
20324	"9431_10"	1
20325	"7773_1"	0
20326	"9546_8"	1
20327	"9818_7"	1
20328	"9463_10"	1
20329	"4857_7"	1
20330	"12050_2"	0
20331	"5036_9"	1
20332	"3505_1"	0
20333	"7256_3"	0
20334	"1922_9"	1
20335	"5950_4"	0
20336	"1594_8"	1
20337	"7938_7"	1
20338	"11177_3"	0
20339	"4769_7"	1
20340	"8645_8"	1
20341	"4154_10"	1
20342	"823_4"	0
20343	"5139_4"	0
20344	"3366_1"	0
20345	"2943_1"	0
20346	"3411_1"	0
20347	"4383_9"	1
20348	"4955_9"	1
20349	"6285_1"	0
20350	"3533_10"	1
20351	"6218_7"	1
20352	"10546_1"	0
20353	"2714_10"	1
20354	"11395_4"	0
20355	"3563_4"	0
20356	"5925_3"	0
20357	"8502_1"	0
20358	"2133_10"	1
20359	"5943_10"	1
20360	"7050_3"	0
20361	"11941_4"	0
20362	"512_10"	1
20363	"2201_3"	0
20364	"10273_2"	0
20365	"506_2"	0
20366	"11685_8"	1
20367	"915_4"	0
20368	"1153_10"	1
20369	"9931_4"	0
20370	"11703_1"	0
20371	"3046_4"	0
20372	"2458_2"	0
20373	"10231_10"	1
20374	"4077_1"	0
20375	"49_4"	0
20376	"9387_9"	1
20377	"4115_1"	0
20378	"7056_4"	0
20379	"1796_2"	0
20380	"4462_9"	1
20381	"5628_7"	1
20382	"3777_4"	0
20383	"9208_7"	1
20384	"4895_10"	1
20385	"1594_1"	0
20386	"337_9"	1
20387	"298_4"	0
20388	"10650_8"	1
20389	"5785_10"	1
20390	"7485_8"	1
20391	"10454_9"	1
20392	"1850_10"	1
20393	"4465_2"	0
20394	"9354_9"	1
20395	"5461_3"	0
20396	"1906_1"	0
20397	"7448_8"	1
20398	"3622_8"	1
20399	"685_8"	1
20400	"12267_8"	1
20401	"2165_4"	0
20402	"7319_10"	1
20403	"4337_7"	1
20404	"5111_10"	1
20405	"6114_7"	1
20406	"11439_3"	0
20407	"368_10"	1
20408	"7368_1"	0
20409	"6215_7"	1
20410	"1323_1"	0
20411	"11455_8"	1
20412	"1031_2"	0
20413	"3082_1"	0
20414	"9675_4"	0
20415	"5797_3"	0
20416	"9265_9"	1
20417	"5736_7"	1
20418	"3778_10"	1
20419	"11777_3"	0
20420	"573_1"	0
20421	"3646_8"	1
20422	"11376_2"	0
20423	"5887_7"	1
20424	"12265_10"	1
20425	"7555_7"	1
20426	"7531_8"	1
20427	"7623_4"	0
20428	"6032_2"	0
20429	"8227_1"	0
20430	"2006_3"	0
20431	"6285_7"	1
20432	"5839_3"	0
20433	"1369_4"	0
20434	"9362_1"	0
20435	"3206_4"	0
20436	"11965_4"	0
20437	"411_2"	0
20438	"1304_7"	1
20439	"11306_8"	1
20440	"2707_1"	0
20441	"8999_4"	0
20442	"10413_10"	1
20443	"6338_1"	0
20444	"3076_1"	0
20445	"10726_1"	0
20446	"3641_4"	0
20447	"5577_8"	1
20448	"1828_3"	0
20449	"9758_4"	0
20450	"8127_8"	1
20451	"407_4"	0
20452	"2036_4"	0
20453	"638_10"	1
20454	"998_7"	1
20455	"2675_1"	0
20456	"11132_10"	1
20457	"1555_1"	0
20458	"4910_1"	0
20459	"1954_10"	1
20460	"6217_8"	1
20461	"7342_7"	1
20462	"7575_10"	1
20463	"9977_7"	1
20464	"4918_7"	1
20465	"4072_1"	0
20466	"3739_2"	0
20467	"7113_2"	0
20468	"3612_1"	0
20469	"10059_4"	0
20470	"2354_1"	0
20471	"2566_1"	0
20472	"6039_3"	0
20473	"6544_10"	1
20474	"6427_3"	0
20475	"11707_10"	1
20476	"10928_7"	1
20477	"11904_1"	0
20478	"10215_10"	1
20479	"3613_8"	1
20480	"10475_1"	0
20481	"3396_3"	0
20482	"11479_10"	1
20483	"9718_4"	0
20484	"10063_9"	1
20485	"5510_1"	0
20486	"9203_1"	0
20487	"6766_8"	1
20488	"602_10"	1
20489	"3270_1"	0
20490	"8064_10"	1
20491	"1985_10"	1
20492	"10654_1"	0
20493	"3503_7"	1
20494	"6727_9"	1
20495	"7417_2"	0
20496	"10150_9"	1
20497	"2172_2"	0
20498	"1976_10"	1
20499	"1815_2"	0
20500	"8050_10"	1
20501	"7311_9"	1
20502	"6882_9"	1
20503	"1717_8"	1
20504	"11424_1"	0
20505	"834_8"	1
20506	"1398_7"	1
20507	"5826_10"	1
20508	"9492_7"	1
20509	"7390_2"	0
20510	"238_10"	1
20511	"8556_7"	1
20512	"3469_4"	0
20513	"9923_7"	1
20514	"122_9"	1
20515	"8255_3"	0
20516	"2221_8"	1
20517	"12407_1"	0
20518	"7559_10"	1
20519	"2850_9"	1
20520	"1663_9"	1
20521	"3452_8"	1
20522	"2969_10"	1
20523	"4875_3"	0
20524	"2071_4"	0
20525	"5411_10"	1
20526	"11525_1"	0
20527	"10285_3"	0
20528	"6909_1"	0
20529	"10299_4"	0
20530	"10917_4"	0
20531	"143_2"	0
20532	"4440_7"	1
20533	"5157_7"	1
20534	"9611_3"	0
20535	"9649_1"	0
20536	"9127_7"	1
20537	"11975_7"	1
20538	"1478_4"	0
20539	"6661_7"	1
20540	"1707_2"	0
20541	"4583_7"	1
20542	"2375_2"	0
20543	"2573_10"	1
20544	"7922_7"	1
20545	"7048_10"	1
20546	"11145_1"	0
20547	"7240_1"	0
20548	"4969_3"	0
20549	"3994_4"	0
20550	"2156_1"	0
20551	"3458_1"	0
20552	"590_3"	0
20553	"4526_10"	1
20554	"5725_9"	1
20555	"2393_2"	0
20556	"7786_8"	1
20557	"12023_4"	0
20558	"5439_10"	1
20559	"7797_10"	1
20560	"1060_4"	0
20561	"3648_4"	0
20562	"3037_7"	1
20563	"1582_8"	1
20564	"10997_1"	0
20565	"10321_10"	1
20566	"11322_9"	1
20567	"7882_1"	0
20568	"8703_3"	0
20569	"12439_1"	0
20570	"1675_4"	0
20571	"8246_3"	0
20572	"9479_2"	0
20573	"5658_4"	0
20574	"3394_10"	1
20575	"75_1"	0
20576	"6056_2"	0
20577	"5562_2"	0
20578	"7800_1"	0
20579	"5279_1"	0
20580	"7028_2"	0
20581	"2894_4"	0
20582	"548_7"	1
20583	"6795_9"	1
20584	"3674_1"	0
20585	"10496_10"	1
20586	"1823_7"	1
20587	"2206_2"	0
20588	"3369_4"	0
20589	"1438_4"	0
20590	"5830_2"	0
20591	"9135_9"	1
20592	"4667_10"	1
20593	"8395_3"	0
20594	"2409_9"	1
20595	"11775_10"	1
20596	"1055_10"	1
20597	"10388_7"	1
20598	"10520_9"	1
20599	"7885_1"	0
20600	"11829_10"	1
20601	"11446_2"	0
20602	"2672_4"	0
20603	"12196_3"	0
20604	"10736_10"	1
20605	"9853_1"	0
20606	"9140_2"	0
20607	"7795_1"	0
20608	"6142_9"	1
20609	"2303_8"	1
20610	"12036_7"	1
20611	"1569_2"	0
20612	"2881_8"	1
20613	"9666_1"	0
20614	"1206_10"	1
20615	"9550_1"	0
20616	"9464_8"	1
20617	"9121_3"	0
20618	"12239_10"	1
20619	"9129_4"	0
20620	"4186_7"	1
20621	"7654_10"	1
20622	"6624_1"	0
20623	"3262_8"	1
20624	"8967_4"	0
20625	"4987_10"	1
20626	"7234_8"	1
20627	"10742_9"	1
20628	"3889_2"	0
20629	"9914_4"	0
20630	"1366_8"	1
20631	"9364_9"	1
20632	"10786_3"	0
20633	"578_3"	0
20634	"7688_1"	0
20635	"280_8"	1
20636	"8632_9"	1
20637	"11378_8"	1
20638	"11320_10"	1
20639	"9963_10"	1
20640	"10515_9"	1
20641	"8973_9"	1
20642	"8024_4"	0
20643	"11049_8"	1
20644	"1028_3"	0
20645	"5304_10"	1
20646	"9249_9"	1
20647	"11453_9"	1
20648	"8739_9"	1
20649	"5757_8"	1
20650	"1868_10"	1
20651	"339_10"	1
20652	"2622_4"	0
20653	"5872_9"	1
20654	"4929_3"	0
20655	"3888_10"	1
20656	"5668_3"	0
20657	"1706_3"	0
20658	"4669_10"	1
20659	"6690_1"	0
20660	"8336_1"	0
20661	"6789_8"	1
20662	"11423_1"	0
20663	"7553_10"	1
20664	"1863_10"	1
20665	"9642_4"	0
20666	"6717_7"	1
20667	"7364_7"	1
20668	"8578_2"	0
20669	"9609_7"	1
20670	"11740_10"	1
20671	"8068_9"	1
20672	"3795_9"	1
20673	"1311_4"	0
20674	"6496_1"	0
20675	"8286_1"	0
20676	"5948_8"	1
20677	"1282_9"	1
20678	"6638_4"	0
20679	"4536_1"	0
20680	"10630_1"	0
20681	"141_3"	0
20682	"2945_10"	1
20683	"12494_1"	0
20684	"11165_8"	1
20685	"5331_10"	1
20686	"9814_10"	1
20687	"429_3"	0
20688	"9025_9"	1
20689	"11654_4"	0
20690	"2111_7"	1
20691	"12101_4"	0
20692	"3991_4"	0
20693	"4442_4"	0
20694	"6192_1"	0
20695	"264_2"	0
20696	"12389_1"	0
20697	"9243_4"	0
20698	"6418_1"	0
20699	"7079_1"	0
20700	"2612_2"	0
20701	"2474_10"	1
20702	"8092_3"	0
20703	"2274_9"	1
20704	"8192_1"	0
20705	"12063_10"	1
20706	"12142_9"	1
20707	"2323_3"	0
20708	"6833_2"	0
20709	"799_8"	1
20710	"3332_8"	1
20711	"78_10"	1
20712	"8934_10"	1
20713	"11208_4"	0
20714	"4898_7"	1
20715	"2376_4"	0
20716	"11706_10"	1
20717	"8933_4"	0
20718	"8817_8"	1
20719	"9023_10"	1
20720	"3783_4"	0
20721	"4739_7"	1
20722	"8383_1"	0
20723	"4863_2"	0
20724	"7110_8"	1
20725	"10834_7"	1
20726	"10738_9"	1
20727	"4052_1"	0
20728	"954_4"	0
20729	"9154_1"	0
20730	"9155_1"	0
20731	"11672_10"	1
20732	"4319_1"	0
20733	"541_7"	1
20734	"1994_10"	1
20735	"3058_9"	1
20736	"12394_10"	1
20737	"5010_1"	0
20738	"495_7"	1
20739	"6786_1"	0
20740	"858_1"	0
20741	"11706_3"	0
20742	"5669_1"	0
20743	"11718_1"	0
20744	"7821_1"	0
20745	"30_7"	1
20746	"3598_10"	1
